TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	27/01/2017	29/01/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST610	CRUST610	27/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	19/01/2017	29/01/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST610	CRUST612	19/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	22/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/01/2017	CRUST610	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/01/2017	CRUST611	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/01/2017	CRUST611	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST611	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST611	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST611	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST612	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/01/2017	02/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST960	CRUST960	29/01/2017	CRUST960	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST960	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST960	0.0	0.0	0.0	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST960	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST960	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	23/01/2017	01/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3907	CRUST3908	23/01/2017	CRUST3907	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/01/2017	CRUST3907	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/01/2017	CRUST3907	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST3907	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST3907	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST3908	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST3908	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST3908	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST3908	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST3908	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/01/2017	01/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3865	CRUST3867	22/01/2017	CRUST3865	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/01/2017	CRUST3865	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/01/2017	CRUST3865	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/01/2017	CRUST3865	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST3865	0.0	0.0	0.0	0.0	0.0	330.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST3866	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST3866	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST3866	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST3866	0.0	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST3866	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST3867	0.0	0.0	0.0	0.0	0.0	345.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	16/01/2017	31/01/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST757	CRUST760	16/01/2017	CRUST757	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	17/01/2017	CRUST757	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	18/01/2017	CRUST757	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	19/01/2017	CRUST757	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/01/2017	CRUST757	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/01/2017	CRUST758	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	22/01/2017	CRUST758	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/01/2017	CRUST758	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/01/2017	CRUST758	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/01/2017	CRUST758	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST759	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST759	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST759	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST759	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST759	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST760	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	16/01/2017	01/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST4008	CRUST4011	16/01/2017	CRUST4008	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	17/01/2017	CRUST4008	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	18/01/2017	CRUST4008	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	19/01/2017	CRUST4008	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/01/2017	CRUST4008	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/01/2017	CRUST4009	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	22/01/2017	CRUST4009	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/01/2017	CRUST4009	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/01/2017	CRUST4009	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/01/2017	CRUST4009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST4010	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST4010	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST4010	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST4010	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST4010	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST4011	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST4011	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	27/01/2017	08/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST515	CRUST516	27/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST515	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST515	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST516	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST516	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/02/2017	CRUST516	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/02/2017	CRUST516	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/02/2017	CRUST516	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/02/2017	CRUST516	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST516	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST516	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/02/2017	CRUST516	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/02/2017	CRUST516	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/02/2017	CRUST516	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/02/2017	CRUST516	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	27/01/2017	08/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST515	CRUST516	27/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST515	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST515	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST515	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST516	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST516	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/02/2017	CRUST516	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/02/2017	CRUST516	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/02/2017	CRUST516	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/02/2017	CRUST516	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST516	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST516	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/02/2017	CRUST516	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/02/2017	CRUST516	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/02/2017	CRUST516	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/02/2017	CRUST516	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/02/2017	CRUST516	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	25/01/2017	04/02/2017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST562	CRUST564	25/01/2017	CRUST562	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/01/2017	CRUST562	0.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/01/2017	CRUST562	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/01/2017	CRUST562	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/01/2017	CRUST562	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/01/2017	CRUST563	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/01/2017	CRUST563	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/02/2017	CRUST563	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/02/2017	CRUST563	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/02/2017	CRUST563	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
