TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH2255	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	765.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH2255	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH2255	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	885.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH2255	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH2256	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CEPH2256	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	180.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	16/12/2016	CEPH2256	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	285.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	17/12/2016	CEPH2256	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	390.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/12/2016	CEPH2256	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	450.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/12/2016	CEPH2257	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/12/2016	CEPH2257	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/12/2016	CEPH2257	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	675.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/12/2016	CEPH2257	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/12/2016	CEPH2257	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	225.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/12/2016	CEPH2258	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/12/2016	CEPH2258	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/12/2016	CEPH2258	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/12/2016	CEPH2258	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/12/2016	CEPH2258	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	330.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/12/2016	CEPH2258	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	420.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/12/2016	CEPH2258	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/12/2016	CEPH2258	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	17/11/2016	27/12/2016	false	false	false	false	false	false	CEPH2501	CEPH2509	17/11/2016	CEPH2501	1696.0	460.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CEPH2501	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CEPH2501	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CEPH2501	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	1504.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH2501	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH2502	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH2502	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH2502	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH2502	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	3200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH2502	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH2503	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	1184.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	28/11/2016	CEPH2503	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CEPH2503	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH2503	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH2503	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH2504	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH2504	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	1408.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH2504	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH2504	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH2504	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	1216.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CEPH2505	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CEPH2505	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CEPH2505	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	320.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH2505	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	928.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH2505	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH2506	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	672.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH2506	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	704.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH2506	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CEPH2506	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	832.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	16/12/2016	CEPH2506	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	288.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	17/12/2016	CEPH2507	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	448.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/12/2016	CEPH2507	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/12/2016	CEPH2507	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	1056.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/12/2016	CEPH2507	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/12/2016	CEPH2507	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	992.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/12/2016	CEPH2508	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	960.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/12/2016	CEPH2508	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	736.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/12/2016	CEPH2508	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	608.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/12/2016	CEPH2508	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/12/2016	CEPH2508	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	1024.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/12/2016	CEPH2509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	17/11/2016	27/12/2016	false	false	false	false	false	false	CEPH4601	CEPH4609	17/11/2016	CEPH4601	300.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CEPH4601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CEPH4601	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CEPH4601	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH4601	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH4602	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH4602	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH4602	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH4602	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH4602	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH4603	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	28/11/2016	CEPH4603	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CEPH4603	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH4603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH4603	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	600.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH4604	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	1230.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH4604	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH4604	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH4604	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH4604	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CEPH4605	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CEPH4605	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CEPH4605	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH4605	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH4605	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH4606	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	990.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH4606	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH4606	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CEPH4606	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	930.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	16/12/2016	CEPH4606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	17/12/2016	CEPH4607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/12/2016	CEPH4607	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/12/2016	CEPH4607	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/12/2016	CEPH4607	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/12/2016	CEPH4607	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	720.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/12/2016	CEPH4608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/12/2016	CEPH4608	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/12/2016	CEPH4608	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/12/2016	CEPH4608	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	900.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/12/2016	CEPH4608	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/12/2016	CEPH4609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/12/2016	CEPH4609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	17/11/2016	27/12/2016	false	false	false	false	false	false	CEPH4601	CEPH4609	17/11/2016	CEPH4601	300.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CEPH4601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CEPH4601	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	1050.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CEPH4601	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	1080.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH4601	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH4602	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	1350.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH4602	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	1140.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH4602	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	1380.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH4602	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH4602	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	2250.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH4603	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	1650.0	CEPH
